title,context,question,answer,article_id,qa_id
Idlas nga drug pusher nasikop,"Lakip sa nakuha sa mga operatiba sa Labangon sa pagpangulo ni Police Major Eraño Abagat ang P12,000 nga boodle money nga maoy gipalit sa ilegal nga drugas sa suspek",Kinsa ang nagpangulo sa operatiba nga nakamando sa operasyon?,Police Major Eraño Abagat,343,4o-00343-007
Idlas nga drug pusher nasikop,"Lakip sa nakuha sa mga operatiba sa Labangon sa pagpangulo ni Police Major Eraño Abagat ang P12,000 nga boodle money nga maoy gipalit sa ilegal nga drugas sa suspek",Unsa ka daghan nga kwarta ang nadakpan sa suspek?,"P12,000 nga boodle money",343,4o-00343-008
Idlas nga drug pusher nasikop,Matod ni Abagat nga taudtaod na nila nga gi monitor si alyas Koy human nakadawat og impormasyon labot sa ilegal niini nga kalihukan,Unsa ang rason nga ilang gi monitor si alyas Koy?,impormasyon labot sa ilegal niini nga kalihukan,343,4o-00343-009
Idlas nga drug pusher nasikop,Matod ni Abagat nga taudtaod na nila nga gi monitor si alyas Koy human nakadawat og impormasyon labot sa ilegal niini nga kalihukan,Unsa ang gibuhat sa mga polis ni Abagat una sa dakop sa suspek?,gi monitor,343,4o-00343-010
Idlas nga drug pusher nasikop,"Nadakpan sa Labangon police station ang taudtaod na nga gihapa-hapaan nga drug personality nga giila nga ‘high value individual’ atol sa gilusad nga buy-bust alas 10:55 sa gabii, Lunes, Hulyo 22, 2024 sa Sitio Lutaw-Lutaw, Brgy. Labangon, Dakbayan sa Sugbo",Asa nahitabo ang buy-bust operation nga nakadakop sa drug personality?,"Sitio Lutaw-Lutaw, Brgy. Labangon, Dakbayan sa Sugbo",343,4o-00343-011
Idlas nga drug pusher nasikop,"Nadakpan sa Labangon police station ang taudtaod na nga gihapa-hapaan nga drug personality nga giila nga ‘high value individual’ atol sa gilusad nga buy-bust alas 10:55 sa gabii, Lunes, Hulyo 22, 2024 sa Sitio Lutaw-Lutaw, Brgy. Labangon, Dakbayan sa Sugbo",Kanus-a nahitabo ang buy-bust operation?,"alas 10:55 sa gabii, Lunes, Hulyo 22, 2024",343,4o-00343-012
Idlas nga drug pusher nasikop,"Ang suspek giila sa iyang mga silingan nga si YLL-K-Boy Calunsag nga naila sa alyas nga Koy, 20, nagpuyo ra usab sa maong lugar",Kinsa nga mga tawo ang nakaila sa suspek?,iyan mga silingan,343,4o-00343-013
Idlas nga drug pusher nasikop,"Nakuha gikan sa suspek ang mga pinakete sa gituohang shabu nga motimbang og 110 gramos nga dunay standard drug price (SDP) nga P748,000",Unsa ang nakuha gikan sa nasikop nga suspek?,mga pinakete sa gituohang shabu,343,4o-00343-014
Idlas nga drug pusher nasikop,"Lakip sa nakuha sa mga operatiba sa Labangon sa pagpangulo ni Police Major Eraño Abagat ang P12,000 nga boodle money nga maoy gipalit sa ilegal nga drugas sa suspek","Unsa ang gikomersyal nga gamit ang P12,000 nga boodle money?",gipalit sa ilegal nga drugas,343,4o-00343-015
Idlas nga drug pusher nasikop,Matod ni Abagat nga taudtaod na nila nga gi monitor si alyas Koy human nakadawat og impormasyon labot sa ilegal niini nga kalihukan,Sulod sa pila ka panahon nila gi-monitor si alyas Koy antes siya nadakpan?,taudtaod,343,4o-00343-016
Idlas nga drug pusher nasikop,Matod ni Abagat nga taudtaod na nila nga gi monitor si alyas Koy human nakadawat og impormasyon labot sa ilegal niini nga kalihukan,Kinsa ang nagsulti nga dugay na nilang gi-monitor si alyas Koy?,Abagat,343,4o-00343-017
Idlas nga drug pusher nasikop,"Lakip sa nakuha sa mga operatiba sa Labangon sa pagpangulo ni Police Major Eraño Abagat ang P12,000 nga boodle money nga maoy gipalit sa ilegal nga drugas sa suspek",Anong denomination has boodle money that was used in the buy-bust operation in Labangon?,"P12,000",343,4o-00343-018
Idlas nga drug pusher nasikop,"Nakuha gikan sa suspek ang mga pinakete sa gituohang shabu nga motimbang og 110 gramos nga dunay standard drug price (SDP) nga P748,000",Unsa ang gidaghanon sa gidudahang shabu nga nadakop gikan sa suspek?,110 gramos,343,4o-00343-019
Idlas nga drug pusher nasikop,Matod ni Abagat nga taudtaod na nila nga gi monitor si alyas Koy human nakadawat og impormasyon labot sa ilegal niini nga kalihukan,Unsa nga impormasyon ang nakadawat sa mga pulis may kalabotan sa suspek?,informasyon labot sa ilegal niini nga kalihukan,343,4o-00343-020
Bata nalumos sa dagat,"Kapin sa usa ka tuig nga bata’ng lalaki ang napalgan sa iyang kabanay nga naglutaw sa dagat sa Brgy. Mactan, Lapu-Lapu City",Hain nga lugar napalgan ang bata nga naglutaw sa dagat?,"Brgy. Mactan, Lapu-Lapu City",344,4o-00344-001
Bata nalumos sa dagat,"Kini nahitabo alas 11:30 sa Dominggo sa buntag, Hulyo 21, 2024 sa ilang panimalay nga gihulagway nga nahimutang duol sa dagat sa maong dapit",Kanus-a nahitabo ang insidente sa pagkalumos sa bata?,"Hulyo 21, 2024",344,4o-00344-002
Bata nalumos sa dagat,Ang kapulisan sa Lapu-Lapu Police Station 2 nakadawat og tawag gikan sa usa ka concerned citizen alas 5 na sa hapon sa maong adlaw nga nagpahíbawo sa maong hitabo,Kinsa ang nakadawat og tawag bahin sa insidente?,kapulisan sa Lapu-Lapu Police Station 2,344,4o-00344-003
Bata nalumos sa dagat,Nasayran nga sigun sa asoy sa bayaw sa inahan sa bata nga matod pa na-busy sila sa paghikay og paniudto samtang ang inahan nag-atiman sa lain niining anak nga usa ka masuso,Unsa ang gibuhat sa inahan sa bata sa dihang nahitabo ang aksidente?,nag-atiman sa lain niining anak nga usa ka masuso,344,4o-00344-004
Bata nalumos sa dagat,Gipangita ang bata apan wa kini nila igkita. Ila na lang nga nakit-an nga naglutaw na sa dagat ang bata,Unsa ang gihimo nila sa dihang wala nila makita ang bata?,Gipangita ang bata,344,4o-00344-005
Bata nalumos sa dagat,Gituohan nga nakagawas ang biktima agi sa luyo nga pultahan ug posible nga nadakin-as ug nahulog sa dagat,Asa giingon nga posibling agianan nga nakagawas ang bata?,luyo nga pultahan,344,4o-00344-006
Bata nalumos sa dagat,"Nakapanawag ang mga kabanay og mga sakop sa tourist police nga na-detail dapit sa Liberty Shrine sa Mactan ug gidali pagdala sa ambulansiya sa pribado’ng tambalanan sa Barangay Basak, apan gideklarar sa doktor nga dead-on-arrival (DOA)",Asa ang destinasyon sa ambulansiya nga nagdala sa bata?,pribado'ng tambalanan sa Barangay Basak,344,4o-00344-007
Bata nalumos sa dagat,Gituohan nga nakagawas ang biktima agi sa luyo nga pultahan ug posible nga nadakin-as ug nahulog sa dagat,Unsa ang posibleng nahitabo sa bata nga naglutaw sa dagat?,nadakin-as ug nahulog sa dagat,344,4o-00344-008
Bata nalumos sa dagat,Gipangita ang bata apan wa kini nila igkita. Ila na lang nga nakit-an nga naglutaw na sa dagat ang bata,Unsa ang nakita sa pamilya sa bata sa dagat?,naglutaw na sa dagat ang bata,344,4o-00344-009
Bata nalumos sa dagat,Ang kapulisan sa Lapu-Lapu Police Station 2 nakadawat og tawag gikan sa usa ka concerned citizen alas 5 na sa hapon sa maong adlaw nga nagpahíbawo sa maong hitabo,Unsa ang oras nga nakadawat og tawag ang kapulisan bahin sa insidente?,alas 5 na sa hapon,344,4o-00344-010
Bata nalumos sa dagat,"Kapin sa usa ka tuig nga bata’ng lalaki ang napalgan sa iyang kabanay nga naglutaw sa dagat sa Brgy. Mactan, Lapu-Lapu City",Unsa ang edad sa bata nga nalumos sa dagat?,Kapin sa usa ka tuig,344,4o-00344-011
Bata nalumos sa dagat,Gituohan nga nakagawas ang biktima agi sa luyo nga pultahan ug posible nga nadakin-as ug nahulog sa dagat,Kinsa ang nagtuo kung giunsa nakagawas ang biktima?,Gituohan,344,4o-00344-012
Bata nalumos sa dagat,"Kini nahitabo alas 11:30 sa Dominggo sa buntag, Hulyo 21, 2024 sa ilang panimalay nga gihulagway nga nahimutang duol sa dagat sa maong dapit",Asa nahimutang ang panimalay sa bata?,duol sa dagat sa maong dapit,344,4o-00344-013
Bata nalumos sa dagat,"Nakapanawag ang mga kabanay og mga sakop sa tourist police nga na-detail dapit sa Liberty Shrine sa Mactan ug gidali pagdala sa ambulansiya sa pribado’ng tambalanan sa Barangay Basak, apan gideklarar sa doktor nga dead-on-arrival (DOA)",Unsa ang deklarasyon sa doktor sa pag-abot?,dead-on-arrival (DOA),344,4o-00344-014
Bata nalumos sa dagat,Nasayran nga sigun sa asoy sa bayaw sa inahan sa bata nga matod pa na-busy sila sa paghikay og paniudto samtang ang inahan nag-atiman sa lain niining anak nga usa ka masuso,Kinsa ang naghisgot kung unsa ang gibuhat sa mga kabanay sa bata?,bayaw sa inahan sa bata,344,4o-00344-015
Bata nalumos sa dagat,"Kini nahitabo alas 11:30 sa Dominggo sa buntag, Hulyo 21, 2024 sa ilang panimalay nga gihulagway nga nahimutang duol sa dagat sa maong dapit",Unsa orasa nahitabo ang insidente sa pagbuntag?,alas 11:30 sa Dominggo sa buntag,344,4o-00344-016
Bata nalumos sa dagat,Ang kapulisan sa Lapu-Lapu Police Station 2 nakadawat og tawag gikan sa usa ka concerned citizen alas 5 na sa hapon sa maong adlaw nga nagpahíbawo sa maong hitabo,Kinsa ang nagpahibawo sa kapulisan bahin sa insidente?,usa ka concerned citizen,344,4o-00344-017
Bata nalumos sa dagat,Gipangita ang bata apan wa kini nila igkita. Ila na lang nga nakit-an nga naglutaw na sa dagat ang bata,Unsa ang aksyon sa pamilya pagkakitaan nilang wala didto ang bata?,gipangita ang bata,344,4o-00344-018
Bata nalumos sa dagat,"Kapin sa usa ka tuig nga bata’ng lalaki ang napalgan sa iyang kabanay nga naglutaw sa dagat sa Brgy. Mactan, Lapu-Lapu City",Kinsay nakaaplag sa bata nga naglutaw sa dagat?,iyang kabanay,344,4o-00344-019
Bata nalumos sa dagat,"Nakapanawag ang mga kabanay og mga sakop sa tourist police nga na-detail dapit sa Liberty Shrine sa Mactan ug gidali pagdala sa ambulansiya sa pribado’ng tambalanan sa Barangay Basak, apan gideklarar sa doktor nga dead-on-arrival (DOA)",Asa napalgan ang tourist police?,dapit sa Liberty Shrine sa Mactan,344,4o-00344-020
COA mikuwestiyon sa biyahe ni Abangan sa Russia,"Ang P1. 2 milyunes nga pundo nga gigamit sa pagbiyahe paingon sa Vladivostok, Russia ni suspended Cebu City Mayor Cedie Abangan ug ubang mga opisyal niadtong Septiyembre 2023 gikuwestiyon sa Commission on Audit (COA)",Pila ka pondo ang gigamit sa pagbiyahe paingon sa Vladivostok?,P1. 2 milyunes,345,4o-00345-001
COA mikuwestiyon sa biyahe ni Abangan sa Russia,"Si Abangan, uban ni City Councilor Marilyn Auguis, City Administrator Calvo Pangag, kanhi Budget Officer Clyde Bulalayao, South Road Properties Administrator Gilmore Calzado, ug Protocol Officer Minggoy Camacho, ningtambong sa ika-walo nga Eastern Economic Forum sa Vladivostok gikan sa Septiyembre 9-18, 2023",Kinsa ang mga opisyal nga kuyog ni Mayor Abangan sa biyahe sa Russia?,"City Councilor Marilyn Auguis, City Administrator Calvo Pangag, kanhi Budget Officer Clyde Bulalayao, South Road Properties Administrator Gilmore Calzado, ug Protocol Officer Minggoy Camacho",345,4o-00345-002
COA mikuwestiyon sa biyahe ni Abangan sa Russia,"Si Abangan, uban ni City Councilor Marilyn Auguis, City Administrator Calvo Pangag, kanhi Budget Officer Clyde Bulalayao, South Road Properties Administrator Gilmore Calzado, ug Protocol Officer Minggoy Camacho, ningtambong sa ika-walo nga Eastern Economic Forum sa Vladivostok gikan sa Septiyembre 9-18, 2023",Kanus-a nagsugod ug natapos ang Eastern Economic Forum nga gitambongan ni Abangan?,"gikan sa Septiyembre 9-18, 2023",345,4o-00345-003
COA mikuwestiyon sa biyahe ni Abangan sa Russia,"Ang state auditors niingon nga ang pagdala sa ingon kadaghan nga mga opisyal sa biyahe sa Vladivostok nakalapas sa Section 9 sa Executive Order 77 nga nag-ingon nga sa mga biyahe nga naglakip og mga delegasyon, ang otorisadong nag-aprubar kinahanglan mosiguro nga ang gidaghanon sa mga partisipante gilimitahan sa labing ubos nga gidaghanon sa posible ug ang papel sa matag miyembro sa delegasyon klaro nga gi-specify ug gi-justify sa travel application proposal",Hain nga section sa Executive Order nangutana ang state auditors bahin sa biyahe?,Section 9 sa Executive Order 77,345,4o-00345-004
COA mikuwestiyon sa biyahe ni Abangan sa Russia,Nagduda ang state auditors kon unsay papel sa pipila ka mga opisyal nga nakuyog sa biyahe,Unsay gibuhat sa state auditors bahin sa biyahe ni Abangan?,Nagduda kon unsay papel sa pipila ka mga opisyal,345,4o-00345-005
COA mikuwestiyon sa biyahe ni Abangan sa Russia,"Ang P1. 2 milyunes nga pundo nga gigamit sa pagbiyahe paingon sa Vladivostok, Russia ni suspended Cebu City Mayor Cedie Abangan ug ubang mga opisyal niadtong Septiyembre 2023 gikuwestiyon sa Commission on Audit (COA)",Hain nga opisina ang mikuwestiyon sa pondo nga gigamit?,Commission on Audit (COA),345,4o-00345-006
COA mikuwestiyon sa biyahe ni Abangan sa Russia,"Sa maong biyahe, ang Siyudad nigasto og P1. 296 milyunes alang sa airfare ug adlaw-adlaw nga subsistence allowance (DSA)",Pila ang total nga gastuon sa siyudad alang sa biyahe?,P1. 296 milyunes,345,4o-00345-007
COA mikuwestiyon sa biyahe ni Abangan sa Russia,"Ang P1. 2 milyunes nga pundo nga gigamit sa pagbiyahe paingon sa Vladivostok, Russia ni suspended Cebu City Mayor Cedie Abangan ug ubang mga opisyal niadtong Septiyembre 2023 gikuwestiyon sa Commission on Audit (COA)",Asa padulong ang biyahe nga gikuwestyon?,"Vladivostok, Russia",345,4o-00345-008
COA mikuwestiyon sa biyahe ni Abangan sa Russia,"Sa maong biyahe, ang Siyudad nigasto og P1. 296 milyunes alang sa airfare ug adlaw-adlaw nga subsistence allowance (DSA)",Unsa naglangkob sa gasto sa P1. 296 milyunes?,airfare ug adlaw-adlaw nga subsistence allowance (DSA),345,4o-00345-009
COA mikuwestiyon sa biyahe ni Abangan sa Russia,"Si Abangan, uban ni City Councilor Marilyn Auguis, City Administrator Calvo Pangag, kanhi Budget Officer Clyde Bulalayao, South Road Properties Administrator Gilmore Calzado, ug Protocol Officer Minggoy Camacho, ningtambong sa ika-walo nga Eastern Economic Forum sa Vladivostok gikan sa Septiyembre 9-18, 2023",Unsa nga event ang gitambongan ni Mayor Abangan sa Vladivostok?,ika-walo nga Eastern Economic Forum,345,4o-00345-010
COA mikuwestiyon sa biyahe ni Abangan sa Russia,"Apan, ang Commission on Audit (COA) nangayo kang Pangag, Bulalayao, Calzado, ug Camacho sa paghatag og pagpasabot ug unsay ilang papel o partisipasyon sa maong biyahe sa Russia","Unsa ang gikinahanglan sa COA kang Pangag, Bulalayao, Calzado ug Camacho?",paghatag og pagpasabot ug unsay ilang papel o partisipasyon,345,4o-00345-011
COA mikuwestiyon sa biyahe ni Abangan sa Russia,"Ang state auditors niingon nga ang pagdala sa ingon kadaghan nga mga opisyal sa biyahe sa Vladivostok nakalapas sa Section 9 sa Executive Order 77 nga nag-ingon nga sa mga biyahe nga naglakip og mga delegasyon, ang otorisadong nag-aprubar kinahanglan mosiguro nga ang gidaghanon sa mga partisipante gilimitahan sa labing ubos nga gidaghanon sa posible ug ang papel sa matag miyembro sa delegasyon klaro nga gi-specify ug gi-justify sa travel application proposal",Unsa ang nakalapas sa Executive Order 77 sumala sa state auditors?,pagdala sa ingon kadaghan nga mga opisyal sa biyahe,345,4o-00345-012
COA mikuwestiyon sa biyahe ni Abangan sa Russia,Nagduda ang state auditors kon unsay papel sa pipila ka mga opisyal nga nakuyog sa biyahe,Unsa ang gikahadlokan sa state auditors?,kon unsay papel sa pipila ka mga opisyal nga nakuyog sa biyahe,345,4o-00345-013
COA mikuwestiyon sa biyahe ni Abangan sa Russia,"Ang P1. 2 milyunes nga pundo nga gigamit sa pagbiyahe paingon sa Vladivostok, Russia ni suspended Cebu City Mayor Cedie Abangan ug ubang mga opisyal niadtong Septiyembre 2023 gikuwestiyon sa Commission on Audit (COA)",Kanus-a nahitabo ang biyahe nga gigamit ang P1. 2 milyunes?,Septiyembre 2023,345,4o-00345-014
COA mikuwestiyon sa biyahe ni Abangan sa Russia,"Sa maong biyahe, ang Siyudad nigasto og P1. 296 milyunes alang sa airfare ug adlaw-adlaw nga subsistence allowance (DSA)",Unsa ang nadungagan sa gasto sa siyudad gawas sa airfare?,adlaw-adlaw nga subsistence allowance (DSA),345,4o-00345-015
COA mikuwestiyon sa biyahe ni Abangan sa Russia,"Ang state auditors niingon nga ang pagdala sa ingon kadaghan nga mga opisyal sa biyahe sa Vladivostok nakalapas sa Section 9 sa Executive Order 77 nga nag-ingon nga sa mga biyahe nga naglakip og mga delegasyon, ang otorisadong nag-aprubar kinahanglan mosiguro nga ang gidaghanon sa mga partisipante gilimitahan sa labing ubos nga gidaghanon sa posible ug ang papel sa matag miyembro sa delegasyon klaro nga gi-specify ug gi-justify sa travel application proposal",Unsay gi-require sa Executive Order 77 mahitungod sa mga partisipante sa biyahe?,gidaghanon sa mga partisipante gilimitahan sa labing ubos nga gidaghanon,345,4o-00345-016
COA mikuwestiyon sa biyahe ni Abangan sa Russia,"Apan, ang Commission on Audit (COA) nangayo kang Pangag, Bulalayao, Calzado, ug Camacho sa paghatag og pagpasabot ug unsay ilang papel o partisipasyon sa maong biyahe sa Russia",Ngano nangayo og pagpasabot ang COA gikan sa mga opisyal?,tungod sa paghatag og pagpasabot ug unsay ilang papel o partisipasyon sa biyahe,345,4o-00345-017
COA mikuwestiyon sa biyahe ni Abangan sa Russia,Nagduda ang state auditors kon unsay papel sa pipila ka mga opisyal nga nakuyog sa biyahe,Unsa ang nagkuwestyon sa state auditors mahitungod sa biyahe?,unsay papel sa pipila ka mga opisyal nga nakuyog sa biyahe,345,4o-00345-018
COA mikuwestiyon sa biyahe ni Abangan sa Russia,"Ang P1. 2 milyunes nga pundo nga gigamit sa pagbiyahe paingon sa Vladivostok, Russia ni suspended Cebu City Mayor Cedie Abangan ug ubang mga opisyal niadtong Septiyembre 2023 gikuwestiyon sa Commission on Audit (COA)",Kinsa ang mayor sa Cebu City nga gikasuspenso ug nakuyog sa biyahe?,Cedie Abangan,345,4o-00345-019
COA mikuwestiyon sa biyahe ni Abangan sa Russia,"Sa maong biyahe, ang Siyudad nigasto og P1. 296 milyunes alang sa airfare ug adlaw-adlaw nga subsistence allowance (DSA)",Asa gigasto ang P1. 296 milyunes sa biyahe ni Abangan?,alang sa airfare ug adlaw-adlaw nga subsistence allowance (DSA),345,4o-00345-020
Kaso sa lugos sa Davao miubos,MIUBOS sa 34 porsiyento ang kaso sa lugos sa dakbayan sa Davao gikan sa bulan sa Enero hangtud Mayo karong tuiga itandi sa samang bulan sa miaging tuig 2023,Pila ka porsiyento ang pag-ubos sa kaso sa lugos sa Davao karong tuiga?,34 porsiyento,346,4o-00346-001
Kaso sa lugos sa Davao miubos,"Kini subay sa gipagula nga datus sa Davao City Police Office (DCPO) kagahapong adlawa, Hulyo 22, 2024, diin makita nga anaa na lamang natala nga 41 rape cases ang maong mga bulan itandi sa rekord nga 62 ka mga kaso sa samang mga bulan sa 2023",Pila ka kaso sa lugos ang natala karong tuiga sa Davao?,41 rape cases,346,4o-00346-002
Kaso sa lugos sa Davao miubos,"Kini subay sa gipagula nga datus sa Davao City Police Office (DCPO) kagahapong adlawa, Hulyo 22, 2024, diin makita nga anaa na lamang natala nga 41 rape cases ang maong mga bulan itandi sa rekord nga 62 ka mga kaso sa samang mga bulan sa 2023",Pila ka kaso sa lugos ang natala sa 2023 sa samang mga bulan?,62 ka mga kaso,346,4o-00346-003
Kaso sa lugos sa Davao miubos,Sumala ni DCPO spokesperson Police Captain Purita Camar nga bunga kini sa paningkamot sa kapulisan pinaagi sa police visibility ug ang ilang information dissemination campaign ug pagpakabana sa mga lungsuranon,Kinsa ang spokesperson sa DCPO?,Police Captain Purita Camar,346,4o-00346-004
Kaso sa lugos sa Davao miubos,"Subay sa datus, ang Sta. Ana Police Station 1 ang dunay taas nga rekord nga dunay napulo sa kaso sa 2023 sa samang bulan ug dunay pito ka kaso sa 2024 sa samang panahon",Pila ka kaso sa lugos ang natala sa Sta. Ana Police Station 1 sa 2024?,pito ka kaso,346,4o-00346-005
Kaso sa lugos sa Davao miubos,"Subay sa datus, ang Sta. Ana Police Station 1 ang dunay taas nga rekord nga dunay napulo sa kaso sa 2023 sa samang bulan ug dunay pito ka kaso sa 2024 sa samang panahon",Pila ka kaso sa lugos ang gipakita sa Sta. Ana Police Station 1 sa 2023?,napulo sa kaso,346,4o-00346-006
Kaso sa lugos sa Davao miubos,"Gisundan kini sa Talomo Police Station 3 nga dunay tag-unom ka kaso sa samang mga bulan, ug gisundan sa San Pedro Police Station, Buhangin Police Station, Toril Police Station, gisundan sa Police Stion 13, Police Station 15 ug ang Police Station 17",Pila ka kaso ang natala sa Talomo Police Station 3?,tag-unom ka kaso,346,4o-00346-007
Kaso sa lugos sa Davao miubos,"Gisundan kini sa Talomo Police Station 3 nga dunay tag-unom ka kaso sa samang mga bulan, ug gisundan sa San Pedro Police Station, Buhangin Police Station, Toril Police Station, gisundan sa Police Stion 13, Police Station 15 ug ang Police Station 17",Unsa nga mga police station ang gisundan sa Talomo Police Station 3?,"San Pedro Police Station, Buhangin Police Station, Toril Police Station, Police Station 13, Police Station 15 ug Police Station 17",346,4o-00346-008
Kaso sa lugos sa Davao miubos,"Sa maong mga bulan ning tuiga, wala na say natala sa Buhangin PNP, sa Police Station 13, Police Station 15 ug sa Police Station 16",Unsa nga mga police stations ang walay natala nga kaso ning tuiga?,"Buhangin PNP, Police Station 13, Police Station 15 ug Police Station 16",346,4o-00346-009
Kaso sa lugos sa Davao miubos,"Sa ihap nakarga pa ang linuog nga paglugos-patay kang Architect Camara Lycel Camemo niadtong Mayo 16, 2023 kinsa misakay sa bao-bao ug gidala sa sangingan sa Fausta, Calinan, Davao City","Kinsa nga architect ang nalugos-patay niadtong Mayo 16, 2023?",Architect Camara Lycel Camemo,346,4o-00346-010
Kaso sa lugos sa Davao miubos,Giingon ni Capt. Camar nga ipadayon sa mga bag-ong station commanders sa DCPO ang maayong nasugdan sa 19 ka mga station commanders nga gipang-relib,Pila ka station commanders ang gipang-relib sa DCPO?,19 ka mga station commanders,346,4o-00346-011
Kaso sa lugos sa Davao miubos,"Police visibility diha sa publiko ang gipakusgan karon nga kampanya sa DCPO ilawom sa bag-ong Acting City Director, Police Colonel Mak-mak Campos",Kinsa ang bag-ong Acting City Director sa DCPO?,Police Colonel Mak-mak Campos,346,4o-00346-012
Kaso sa lugos sa Davao miubos,Sumala ni Captain Camar nga mas gipakusgan pa ang police visibility aron maseguro nga anaa sa luwas ang publiko,Unsa ang giingon ni Captain Camar nga gibuhat aron maseguro ang kaluwasan sa publiko?,gipakusgan ang police visibility,346,4o-00346-013
Kaso sa lugos sa Davao miubos,Sumala ni Captain Camar nga mas gipakusgan pa ang police visibility aron maseguro nga anaa sa luwas ang publiko,Asa makita ang gipakusgan nga police visibility sumala ni Captain Camar?,naa sa luwas ang publiko,346,4o-00346-014
Kaso sa lugos sa Davao miubos,Sa karon ang matag eskuwelahan duna na’y mga pulis sa gate ug daghan sab nga mga pulis ang gipakatag sa mga palengke ug ubang mga lugar nga mas dagsaon sa mga tawo,Asa nga mga lugar ang gipahimutang sa mga pulis karon?,"sa gate, palengke, ug ubang mga lugar nga mas dagsaon sa mga tawo",346,4o-00346-015
Kaso sa lugos sa Davao miubos,Gidugang sab sa opisyal nga ang nauna nang police bike roving patrol naa gihapon ug mas gipakusog pa kini,Unsa pa ang gidugang nga gibuhat sa DCPO aron sa kajotan sa serbisyo publikong kaluwasan?,police bike roving patrol,346,4o-00346-016
17 anyos nga lalaki nakuryentihan,"Usa ka 17 anyos nga lalaki ang angol human nakuryentihan samtang diha sa atop sa usa ka balay sa Tisa Hills, Barangay Tisa, Syudad sa Sugbo, alas 2:05 sa hapon, Dominggo, Hulyo 21, 2024",Unsa ang nahitabo sa 17 anyos nga lalaki samtang siya diha sa atop sa usa ka balay?,nakuryentihan,347,4o-00347-001
17 anyos nga lalaki nakuryentihan,"Usa ka 17 anyos nga lalaki ang angol human nakuryentihan samtang diha sa atop sa usa ka balay sa Tisa Hills, Barangay Tisa, Syudad sa Sugbo, alas 2:05 sa hapon, Dominggo, Hulyo 21, 2024",Asa nahitabo ang pagkakuryente sa 17 anyos nga lalaki?,"sa atop sa usa ka balay sa Tisa Hills, Barangay Tisa, Syudad sa Sugbo",347,4o-00347-002
17 anyos nga lalaki nakuryentihan,"Usa ka 17 anyos nga lalaki ang angol human nakuryentihan samtang diha sa atop sa usa ka balay sa Tisa Hills, Barangay Tisa, Syudad sa Sugbo, alas 2:05 sa hapon, Dominggo, Hulyo 21, 2024",Unsa nga oras nahitabo ang aksidente nga pagkuryente sa 17 anyos nga lalaki?,alas 2:05 sa hapon,347,4o-00347-003
17 anyos nga lalaki nakuryentihan,"Usa ka 17 anyos nga lalaki ang angol human nakuryentihan samtang diha sa atop sa usa ka balay sa Tisa Hills, Barangay Tisa, Syudad sa Sugbo, alas 2:05 sa hapon, Dominggo, Hulyo 21, 2024",Kinsa ang nagresponde sa alarma sa pagkakuryente sa biktima?,ang kapulisan sa Labangon Police Station,347,4o-00347-004
17 anyos nga lalaki nakuryentihan,"Ang kapulisan sa Labangon Police Station ubos sa kamandoan sa ilang hepe nga si P/Maj. Abadiano Abagat, ang daling niresponde sa alarma ug ang biktima ilang gidala dayon sa ospital",Kinsa ang hepe sa Labangon Police Station?,P/Maj. Abadiano Abagat,347,4o-00347-005
17 anyos nga lalaki nakuryentihan,"Ang kapulisan sa Labangon Police Station ubos sa kamandoan sa ilang hepe nga si P/Maj. Abadiano Abagat, ang daling niresponde sa alarma ug ang biktima ilang gidala dayon sa ospital",Asa gidala ang biktima human sa pagkuryente?,sa ospital,347,4o-00347-006
17 anyos nga lalaki nakuryentihan,"Sa follow up sa Superbalita Cebu ug base sa Facebook post ni Delax V. Ayuman, nasuta nga ang biktima mao si Theresa Camposano nga nakaangkon og paso sa tiil",Kinsa ang gisulat sa Facebook post mahitungod sa biktima?,Delax V. Ayuman,347,4o-00347-007
17 anyos nga lalaki nakuryentihan,"Sa follow up sa Superbalita Cebu ug base sa Facebook post ni Delax V. Ayuman, nasuta nga ang biktima mao si Theresa Camposano nga nakaangkon og paso sa tiil",Unsa ang angkon nga kadaot ni Theresa Camposano human nahitabo ang pagkuryente?,paso sa tiil,347,4o-00347-008
17 anyos nga lalaki nakuryentihan,Ang biktima nagtungtong sa atop sa balay human gipul-ong ang mga tanom apan wa masayod dunay buhi nga linya sa kuryente nga iyang nasaghiran,Ngano nga nagtungtong ang biktima sa atop sa balay?,gipul-ong ang mga tanom,347,4o-00347-009
17 anyos nga lalaki nakuryentihan,Ang biktima nagtungtong sa atop sa balay human gipul-ong ang mga tanom apan wa masayod dunay buhi nga linya sa kuryente nga iyang nasaghiran,Unsa ang hinungdan sa pagkanta ni Theresa Camposano sa atop sa balay?,wa masayod dunay buhi nga linya sa kuryente nga iyang nasaghiran,347,4o-00347-010
17 anyos nga lalaki nakuryentihan,"Usa ka 17 anyos nga lalaki ang angol human nakuryentihan samtang diha sa atop sa usa ka balay sa Tisa Hills, Barangay Tisa, Syudad sa Sugbo, alas 2:05 sa hapon, Dominggo, Hulyo 21, 2024",Kanus-a nahitabo ang insidente sa pagkuryente?,"Dominggo, Hulyo 21, 2024",347,4o-00347-011
